ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
304000f325076043,freeform,/m/0b_rs,1,0.792567,0.904224,0.806218,0.845804,-1,0,0,-1,0
304000f325076043,activemil,/m/02wmf,1,0.578349,0.819539,0.168778,0.896851,0,1,1,1,-1
304000f325076043,freeform,/m/04m6gz,1,0.240795,0.613743,0.028030,0.430646,0,1,-1,1,1
304000f325076043,xclick,/m/0cqn2,1,0.733890,0.840134,0.912771,0.943192,1,-1,-1,-1,1
3043fe3ca232b05f,freeform,/m/0hg7b,1,0.819049,0.895118,0.710388,0.837522,1,0,-1,-1,0
3043fe3ca232b05f,xclick,/m/0nybt,1,0.577915,0.845451,0.730056,0.814060,0,1,1,0,0
3043fe3ca232b05f,xclick,/m/0k1tl,1,0.874857,0.919403,0.554004,0.962169,0,-1,1,-1,-1
3043fe3ca232b05f,xclick,/m/02pdsw,1,0.333575,0.742880,0.215442,0.974623,-1,1,-1,0,0
3043fe3ca232b05f,xclick,/m/076lb9,1,0.656294,0.781664,0.013233,0.566633,-1,1,1,-1,0
3043fe3ca232b05f,activemil,/m/02w3_ws,1,0.701474,0.791222,0.051508,0.801214,-1,1,-1,0,-1
3043fe3ca232b05f,xclick,/m/01mzpv,1,0.503934,0.926223,0.217196,0.672209,0,0,-1,0,1
3043fe3ca232b05f,freeform,/m/01yrx,1,0.540974,0.572405,0.282678,0.333174,0,0,-1,-1,-1
3043fe3ca232b05f,activemil,/m/0jy4k,1,0.709813,0.753986,0.389809,0.502246,1,-1,-1,-1,1
307686d6ca5ef87c,freeform,/m/03bt1vf,1,0.981840,0.994171,0.121247,0.526244,0,1,0,-1,0
307686d6ca5ef87c,freeform,/m/0449p,1,0.088793,0.638835,0.973427,0.989892,0,1,1,0,-1
307686d6ca5ef87c,xclick,/m/02p3w7d,1,0.136983,0.296772,0.270500,0.338665,1,1,1,-1,-1
3076a4174e1fb84c,freeform,/m/0271qf7,1,0.402019,0.452593,0.670458,0.719175,0,-1,-1,1,0
3076a4174e1fb84c,freeform,/m/0hqkz,1,0.168227,0.775237,0.721809,0.763367,-1,1,0,0,-1
3076a4174e1fb84c,xclick,/m/0by6g,1,0.021497,0.474620,0.818645,0.920360,-1,1,-1,-1,0
3076a4174e1fb84c,activemil,/m/03c7gz,1,0.284083,0.365708,0.148657,0.657087,0,0,1,-1,-1
3076a4174e1fb84c,activemil,/m/0h8n6ft,1,0.224020,0.921880,0.718188,0.944536,0,0,0,0,-1
3076a4174e1fb84c,activemil,/m/01llwg,1,0.851396,0.993341,0.541435,0.809912,0,0,0,0,-1
3076a4174e1fb84c,freeform,/m/01mzpv,1,0.615532,0.632014,0.729349,0.830996,0,-1,1,0,-1
3076a4174e1fb84c,freeform,/m/0jyfg,1,0.672362,0.896652,0.398046,0.974706,-1,1,1,-1,-1
308a2c261c810ed4,freeform,/m/0jqgx,1,0.634748,0.770067,0.418163,0.767674,0,1,0,1,-1
308a2c261c810ed4,freeform,/m/0hdln,1,0.882924,0.928635,0.619303,0.791410,0,0,1,0,1
308a2c261c810ed4,freeform,/m/065h6l,1,0.802307,0.897724,0.699103,0.830372,1,0,-1,1,1
3093d8b42eede574,freeform,/m/011q46kg,1,0.281263,0.366627,0.281702,0.729024,-1,-1,0,1,-1
3093d8b42eede574,freeform,/m/09f_2,1,0.779120,0.927208,0.848732,0.952761,1,1,-1,0,1
3093d8b42eede574,xclick,/m/0ft9s,1,0.384159,0.614526,0.027874,0.869277,0,0,1,-1,1
3093d8b42eede574,xclick,/m/039xj_,1,0.384432,0.679129,0.095591,0.466483,-1,0,1,-1,0
3093d8b42eede574,freeform,/m/0nl46,1,0.530856,0.816517,0.856362,0.960114,1,-1,0,0,0
3096ef09a5051c6f,activemil,/m/05r5c,1,0.366048,0.880317,0.076255,0.330756,-1,1,-1,-1,0
3096ef09a5051c6f,freeform,/m/035r7c,1,0.866255,0.947068,0.774988,0.950164,-1,-1,0,1,-1
30a760c171c3aaba,freeform,/m/01226z,1,0.495730,0.852361,0.356322,0.923020,0,0,1,1,-1
30b3afc2e1f8e208,activemil,/m/07030,1,0.590114,0.896379,0.833634,0.930608,1,-1,-1,0,0
30b3afc2e1f8e208,freeform,/m/05w9t9,1,0.975293,0.981414,0.521093,0.751114,-1,-1,1,0,1
30b3afc2e1f8e208,activemil,/m/0fly7,1,0.364180,0.621421,0.692155,0.882847,1,-1,1,-1,0
30b3afc2e1f8e208,freeform,/m/0bt_c3,1,0.376532,0.950899,0.686350,0.697578,-1,-1,0,0,-1
30b3afc2e1f8e208,xclick,/m/0dt3t,1,0.923378,0.991286,0.555155,0.876230,-1,0,-1,1,-1
30b3afc2e1f8e208,xclick,/m/0h9mv,1,0.373400,0.847866,0.005052,0.486127,-1,0,0,1,-1
30b3afc2e1f8e208,freeform,/m/01226z,1,0.559254,0.738946,0.542825,0.987684,1,1,0,0,-1
30b3afc2e1f8e208,freeform,/m/0fp6w,1,0.243765,0.442104,0.311509,0.993248,-1,0,0,0,-1
30c440236e08091d,freeform,/m/07cmd,1,0.079158,0.743319,0.672854,0.897490,0,-1,1,1,-1
30c440236e08091d,freeform,/m/0h23m,1,0.209578,0.634399,0.833511,0.935666,0,0,-1,0,0
30c440236e08091d,xclick,/m/0h9mv,1,0.959344,0.971228,0.766386,0.787292,1,1,-1,0,1
30c440236e08091d,freeform,/m/0dv77,1,0.207915,0.515173,0.602059,0.885455,-1,1,-1,0,1
30c440236e08091d,xclick,/m/06__v,1,0.198353,0.813826,0.571914,0.745416,1,-1,-1,0,-1
30c440236e08091d,xclick,/m/080n7g,1,0.037063,0.104781,0.781189,0.920561,0,-1,1,1,1
30c440236e08091d,xclick,/m/01nq26,1,0.256436,0.958864,0.840075,0.911536,1,0,-1,-1,0
30c583fa94c3d68f,xclick,/m/024g6,1,0.302907,0.638402,0.529126,0.615151,-1,0,1,-1,0
30c96aaf214353c6,activemil,/m/0fz0h,1,0.087310,0.535310,0.037399,0.333921,0,-1,1,-1,1
30c96aaf214353c6,activemil,/m/0dv77,1,0.406221,0.691249,0.270261,0.352433,1,-1,0,0,0
30c96aaf214353c6,xclick,/m/07j87,1,0.681943,0.814903,0.052796,0.088432,1,-1,-1,0,0
30c96aaf214353c6,xclick,/m/07r04,1,0.912383,0.954870,0.702627,0.838022,0,0,1,-1,1
30c96aaf214353c6,freeform,/m/01pns0,1,0.355295,0.539247,0.309142,0.771844,0,1,0,0,0
30ccad9f8f2ee28a,freeform,/m/0323sq,1,0.670310,0.854585,0.849933,0.911967,-1,0,1,0,1
30ccad9f8f2ee28a,xclick,/m/09qck,1,0.403643,0.904082,0.871894,0.929404,0,-1,0,-1,1
30ccad9f8f2ee28a,freeform,/m/0319l,1,0.943653,0.961955,0.496114,0.519556,0,-1,-1,0,-1
30ccad9f8f2ee28a,xclick,/m/025nd,1,0.995826,0.998867,0.244596,0.443420,-1,0,-1,-1,0
30ccad9f8f2ee28a,freeform,/m/0jy4k,1,0.510848,0.687995,0.701249,0.730781,-1,1,0,1,0
30d472bbc4e70776,xclick,/m/0342h,1,0.570998,0.884770,0.993036,0.993770,0,1,1,-1,0
30d5e927e4992120,activemil,/m/07cmd,1,0.027359,0.998402,0.675742,0.905444,1,-1,1,-1,0
30d5e927e4992120,xclick,/m/017ftj,1,0.599421,0.790199,0.052241,0.063843,1,1,1,1,-1
30e8e9b14fc0eefc,activemil,/m/03hlz0c,1,0.850324,0.934473,0.747469,0.788428,0,1,-1,-1,-1
30e8e9b14fc0eefc,xclick,/m/08p92x,1,0.399022,0.500876,0.935576,0.990648,1,1,0,0,-1
30e8e9b14fc0eefc,xclick,/m/07c52,1,0.693567,0.823322,0.783485,0.869593,-1,-1,1,1,1
30e8e9b14fc0eefc,freeform,/m/03s_tn,1,0.396232,0.968659,0.777930,0.889997,1,1,-1,0,1
30e8e9b14fc0eefc,xclick,/m/043nyj,1,0.366879,0.632471,0.850015,0.997033,-1,0,1,-1,0
30e8e9b14fc0eefc,activemil,/m/01g3x7,1,0.477858,0.794537,0.521672,0.555902,0,1,0,-1,-1
30e8e9b14fc0eefc,freeform,/m/02x984l,1,0.518948,0.876341,0.056331,0.165610,0,0,-1,1,-1
30e8e9b14fc0eefc,freeform,/m/02wg_p,1,0.712974,0.907429,0.199577,0.696234,1,-1,1,1,-1
30e8e9b14fc0eefc,xclick,/m/02d9qx,1,0.136717,0.690705,0.191437,0.793010,-1,0,1,-1,1
30e8e9b14fc0eefc,freeform,/m/01dy8n,1,0.336319,0.995785,0.465093,0.620542,-1,1,-1,0,0
30eddfd3b80e3b13,xclick,/m/0cl4p,1,0.214278,0.560341,0.757025,0.793476,0,1,1,-1,1
30eddfd3b80e3b13,xclick,/m/035vxb,1,0.104418,0.222327,0.027118,0.570178,0,0,-1,0,0
30eddfd3b80e3b13,activemil,/m/02xb7qb,1,0.557932,0.759013,0.778959,0.813893,1,-1,0,0,-1
30eddfd3b80e3b13,freeform,/m/07y_7,1,0.252848,0.437877,0.167791,0.813494,0,0,-1,0,0
30eddfd3b80e3b13,activemil,/m/01g317,1,0.846178,0.991692,0.278066,0.299438,1,1,0,-1,1
30eddfd3b80e3b13,xclick,/m/07fbm7,1,0.861188,0.883014,0.384102,0.963778,-1,1,1,-1,-1
30eddfd3b80e3b13,activemil,/m/09ddx,1,0.976949,0.999916,0.591519,0.880354,-1,-1,-1,1,1
30eddfd3b80e3b13,xclick,/m/01j3zr,1,0.538853,0.725395,0.061233,0.368398,0,-1,0,1,-1
30f0d8a191207dca,freeform,/m/05676x,1,0.306095,0.825144,0.029194,0.818600,1,0,1,1,0
30f0d8a191207dca,freeform,/m/02d1br,1,0.678517,0.829834,0.920155,0.924122,-1,-1,1,1,-1
30f0d8a191207dca,activemil,/m/01j3zr,1,0.099877,0.336366,0.083596,0.747359,-1,0,-1,1,1
30f0d8a191207dca,activemil,/m/06msq,1,0.035591,0.073117,0.935164,0.976460,0,0,1,1,1
30f0d8a191207dca,freeform,/m/03__z0,1,0.769731,0.856078,0.822265,0.871126,-1,-1,-1,-1,0
30f0d8a191207dca,activemil,/m/031b6r,1,0.294814,0.698418,0.509523,0.907592,1,0,1,0,-1
30f0d8a191207dca,xclick,/m/012w5l,1,0.959512,0.996783,0.010489,0.989015,0,-1,-1,1,1
30f0d8a191207dca,freeform,/m/0k1tl,1,0.361194,0.481920,0.732416,0.970533,0,-1,-1,-1,1
30f0d8a191207dca,freeform,/m/0dv77,1,0.762584,0.873409,0.772376,0.790841,1,0,-1,1,0
30f0d8a191207dca,freeform,/m/015h_t,1,0.509168,0.873661,0.426108,0.506050,-1,-1,0,0,1
30f26ce7759f0362,freeform,/m/04h7h,1,0.117188,0.142455,0.567940,0.647008,1,-1,-1,1,-1
30f26ce7759f0362,xclick,/m/09j5n,1,0.810969,0.945558,0.931289,0.967399,0,-1,-1,0,0
30f26ce7759f0362,xclick,/m/084zz,1,0.895368,0.960708,0.667287,0.755101,0,-1,1,-1,0
30f26ce7759f0362,activemil,/m/07fbm7,1,0.160951,0.255811,0.510947,0.819459,1,1,1,-1,0
30f26ce7759f0362,activemil,/m/0hg7b,1,0.799026,0.932583,0.804387,0.919690,-1,-1,-1,1,-1
30f97de5423922dc,xclick,/m/01j3zr,1,0.618439,0.799227,0.040580,0.151957,0,0,-1,1,1
30f97de5423922dc,xclick,/m/09qck,1,0.741872,0.850674,0.013357,0.876258,-1,-1,0,0,1
30f97de5423922dc,activemil,/m/024d2,1,0.100796,0.540634,0.946422,0.953255,-1,0,1,1,1
30f97de5423922dc,freeform,/m/065h6l,1,0.554574,0.942551,0.007579,0.301070,-1,-1,1,-1,1
30f97de5423922dc,freeform,/m/02jz0l,1,0.188103,0.786551,0.950654,0.990072,-1,-1,1,-1,0
30f97de5423922dc,freeform,/m/01n5jq,1,0.863241,0.980776,0.634671,0.810291,-1,-1,1,1,0
30f97de5423922dc,freeform,/m/01x3z,1,0.394081,0.735197,0.013483,0.088769,-1,-1,-1,1,1
30f97de5423922dc,activemil,/m/02g30s,1,0.128784,0.716534,0.828026,0.862146,1,1,-1,0,0
30f97de5423922dc,xclick,/m/01j61q,1,0.987703,0.993466,0.771301,0.876774,0,-1,-1,0,0
30feecc8c2f54d35,xclick,/m/02wg_p,1,0.344176,0.909894,0.883682,0.939536,-1,1,0,-1,-1
30feecc8c2f54d35,activemil,/m/0c3mkw,1,0.765313,0.821777,0.344832,0.378983,-1,1,0,0,-1
30feecc8c2f54d35,activemil,/m/04zpv,1,0.300142,0.394473,0.747360,0.874104,1,-1,1,1,1
30feecc8c2f54d35,xclick,/m/0h8nsvg,1,0.978635,0.979603,0.366585,0.474731,-1,0,1,-1,-1
30feecc8c2f54d35,freeform,/m/07fbm7,1,0.524599,0.915373,0.934443,0.984346,0,0,-1,1,0
30feecc8c2f54d35,freeform,/m/0dv5r,1,0.225170,0.974255,0.139143,0.614162,1,-1,1,0,0
30feecc8c2f54d35,activemil,/m/0k5j,1,0.189347,0.750788,0.958254,0.986158,0,1,0,-1,-1
40016be2e783539a,activemil,/m/04_sv,1,0.616131,0.812118,0.915246,0.922333,-1,-1,-1,-1,0
40016be2e783539a,activemil,/m/0fbdv,1,0.649615,0.788342,0.947474,0.947931,1,0,0,-1,1
40016be2e783539a,xclick,/m/05r655,1,0.000709,0.915661,0.260011,0.669278,1,1,-1,1,-1
40016be2e783539a,freeform,/m/0kmg4,1,0.198367,0.718963,0.209336,0.493143,-1,0,-1,0,-1
4001ad968b20637b,freeform,/m/03fwl,1,0.197466,0.331596,0.631571,0.961133,1,0,1,0,1
4001ad968b20637b,xclick,/m/019w40,1,0.874804,0.917901,0.586397,0.776110,1,-1,0,-1,-1
4001ad968b20637b,xclick,/m/0gjbg72,1,0.282288,0.363392,0.886940,0.896275,1,-1,-1,-1,1
4001ad968b20637b,xclick,/m/02zt3,1,0.315606,0.674558,0.893652,0.983131,-1,1,-1,0,-1
4001ad968b20637b,activemil,/m/046dlr,1,0.315994,0.925212,0.694549,0.924048,1,1,-1,-1,-1
4001ad968b20637b,freeform,/m/0p833,1,0.064268,0.724892,0.747975,0.795922,1,0,1,0,-1
4001ad968b20637b,freeform,/m/04cp_,1,0.393115,0.452959,0.861265,0.926925,0,-1,1,0,1
4001ad968b20637b,freeform,/m/076lb9,1,0.399772,0.672713,0.664551,0.908178,-1,0,1,1,1
4001ad968b20637b,xclick,/m/012ysf,1,0.601145,0.959212,0.255372,0.786803,1,0,0,1,-1
4001ad968b20637b,freeform,/m/0755b,1,0.919082,0.935277,0.186620,0.271039,1,-1,-1,-1,0
400e65ec8c3a1844,activemil,/m/02xqq,1,0.333258,0.715440,0.730892,0.746600,-1,1,-1,1,-1
400e65ec8c3a1844,freeform,/m/029b3,1,0.150824,0.879805,0.218237,0.625165,0,1,1,-1,1
400e65ec8c3a1844,activemil,/m/01gmv2,1,0.527889,0.967123,0.380807,0.495621,-1,-1,0,1,0
400e65ec8c3a1844,activemil,/m/04v6l4,1,0.840333,0.864488,0.186693,0.360883,-1,0,-1,0,0
400e65ec8c3a1844,activemil,/m/01pns0,1,0.744688,0.851572,0.578040,0.951828,1,1,0,0,0
400e65ec8c3a1844,activemil,/m/0k0pj,1,0.860871,0.973075,0.107891,0.895033,1,0,-1,0,0
400e65ec8c3a1844,freeform,/m/068zj,1,0.428432,0.880094,0.172094,0.955957,0,0,1,1,-1
400e65ec8c3a1844,xclick,/m/03_wxk,1,0.337436,0.886193,0.949309,0.986088,0,0,1,0,-1
400e65ec8c3a1844,xclick,/m/0755b,1,0.916154,0.939010,0.433072,0.455707,-1,-1,-1,1,-1
4017b89f9378d0be,xclick,/m/01d40f,1,0.373343,0.923221,0.333298,0.606281,1,-1,0,0,0
4017b89f9378d0be,activemil,/m/02p3w7d,1,0.052025,0.403504,0.466570,0.990644,-1,-1,0,-1,-1
402b1c2f3ebf908f,xclick,/m/03qjg,1,0.561358,0.811730,0.199090,0.640780,1,0,0,0,1
402b1c2f3ebf908f,activemil,/m/0c06p,1,0.272404,0.631377,0.436357,0.967912,0,-1,-1,-1,1
40329f1280027ddf,activemil,/m/02d9qx,1,0.996765,0.997005,0.023206,0.379374,0,1,0,0,0
40329f1280027ddf,xclick,/m/02y6n,1,0.825032,0.915104,0.599843,0.964581,1,0,-1,1,0
40329f1280027ddf,activemil,/m/015wgc,1,0.891688,0.991265,0.083206,0.233117,0,-1,0,0,0
4036137ae7c796af,activemil,/m/09g1w,1,0.424867,0.483427,0.935660,0.953300,0,1,1,-1,1
4036137ae7c796af,freeform,/m/0bt9lr,1,0.058819,0.180851,0.486604,0.547693,-1,-1,1,1,-1
4036137ae7c796af,xclick,/m/0bwd_0j,1,0.000596,0.508511,0.191094,0.797037,-1,1,-1,1,-1
4036137ae7c796af,xclick,/m/0130jx,1,0.013023,0.183516,0.642476,0.835523,-1,-1,1,1,1
4036137ae7c796af,freeform,/m/029tx,1,0.750379,0.789418,0.046896,0.650969,0,-1,1,-1,0
4036137ae7c796af,freeform,/m/065h6l,1,0.475354,0.740027,0.844423,0.968903,0,0,0,1,0
4036137ae7c796af,activemil,/m/035r7c,1,0.285348,0.751197,0.729811,0.737283,0,-1,-1,-1,0
4037de1f584ded63,xclick,/m/01n4qj,1,0.853757,0.924054,0.189916,0.424364,-1,-1,0,0,-1
4037de1f584ded63,freeform,/m/019dx1,1,0.112914,0.718149,0.988960,0.993428,1,-1,-1,-1,0
4037de1f584ded63,activemil,/m/0663v,1,0.601700,0.882243,0.872719,0.963497,1,-1,1,-1,1
4037de1f584ded63,activemil,/m/06c7f7,1,0.589794,0.792744,0.632625,0.970047,0,-1,0,-1,0
4037de1f584ded63,freeform,/m/083wq,1,0.902264,0.907023,0.484439,0.987591,-1,1,-1,-1,0
4037de1f584ded63,freeform,/m/0fly7,1,0.602271,0.767903,0.408532,0.624108,1,1,0,0,0
4037de1f584ded63,freeform,/m/0130jx,1,0.895672,0.955039,0.445054,0.996708,1,1,-1,0,-1
4037de1f584ded63,freeform,/m/03kt2w,1,0.295637,0.815793,0.119221,0.876180,0,0,0,-1,1
4037de1f584ded63,activemil,/m/06k2mb,1,0.916945,0.998599,0.192494,0.793432,-1,-1,1,0,1
4037de1f584ded63,xclick,/m/01gmv2,1,0.366412,0.535354,0.622072,0.792726,0,-1,1,1,1
4045d8c11e5d1256,activemil,/m/0319l,1,0.235913,0.631031,0.609582,0.748208,0,0,0,1,-1
4045d8c11e5d1256,freeform,/m/01jfsr,1,0.599445,0.614487,0.486649,0.552445,1,1,1,-1,0
4045d8c11e5d1256,freeform,/m/01gllr,1,0.065552,0.534609,0.982724,0.984642,-1,1,0,-1,-1
4045d8c11e5d1256,freeform,/m/01fdzj,1,0.236906,0.964824,0.005090,0.064166,1,-1,0,0,-1
4045d8c11e5d1256,xclick,/m/0dj6p,1,0.572416,0.686874,0.134954,0.585106,-1,0,0,0,1
4047320f80c66c98,activemil,/m/01_5g,1,0.145950,0.975674,0.428975,0.844528,1,0,1,1,1
4047320f80c66c98,freeform,/m/0h2r6,1,0.457946,0.920248,0.546409,0.576859,0,-1,0,0,-1
4047320f80c66c98,freeform,/m/08p92x,1,0.033053,0.566918,0.705355,0.979938,1,0,-1,1,0
4047320f80c66c98,activemil,/m/0c9ph5,1,0.721745,0.905773,0.195911,0.326281,1,1,-1,0,-1
4047320f80c66c98,activemil,/m/01f91_,1,0.353712,0.905708,0.205240,0.608824,1,-1,-1,-1,-1
4047320f80c66c98,activemil,/m/01j5ks,1,0.718057,0.767537,0.452522,0.851269,-1,1,0,1,1
4047320f80c66c98,xclick,/m/03txqz,1,0.629422,0.708998,0.919842,0.948846,1,1,-1,0,1
4047320f80c66c98,activemil,/m/02vkqh8,1,0.823344,0.955729,0.637972,0.798041,0,-1,1,1,0
4047320f80c66c98,freeform,/m/0f6nr,1,0.452336,0.538915,0.317288,0.562735,0,-1,-1,1,1
4047320f80c66c98,freeform,/m/0c06p,1,0.401205,0.404389,0.677539,0.908621,-1,0,0,1,-1
40705b23096dbcec,xclick,/m/0fqfqc,1,0.354186,0.867109,0.571091,0.992942,0,0,1,0,1
40705b23096dbcec,freeform,/m/0jy4k,1,0.991470,0.997748,0.584563,0.815493,0,0,-1,1,1
407e2b9e05284799,xclick,/m/020jm,1,0.540015,0.968028,0.828155,0.965116,1,-1,0,-1,0
407e2b9e05284799,activemil,/m/02lbcq,1,0.173945,0.838316,0.263893,0.791941,1,-1,-1,0,0
407e2b9e05284799,activemil,/m/03wvsk,1,0.777758,0.942966,0.226154,0.746139,0,0,1,-1,-1
407e2b9e05284799,activemil,/m/06bt6,1,0.306987,0.384300,0.758687,0.895239,0,1,0,-1,0
407e2b9e05284799,activemil,/m/03hl4l9,1,0.554140,0.588025,0.849729,0.935341,0,1,0,0,-1
407e2b9e05284799,activemil,/m/0nybt,1,0.184852,0.625079,0.173827,0.547505,1,0,1,1,1
4086bb79e1153a0d,xclick,/m/063rgb,1,0.774290,0.840847,0.641253,0.927575,-1,0,0,-1,1
4086bb79e1153a0d,freeform,/m/01f91_,1,0.536631,0.813476,0.865643,0.897268,-1,-1,0,0,0
4086bb79e1153a0d,activemil,/m/058qzx,1,0.114933,0.932886,0.110873,0.662734,-1,0,1,-1,0
4086bb79e1153a0d,activemil,/m/029tx,1,0.125119,0.331344,0.786121,0.993428,1,0,-1,-1,-1
4086bb79e1153a0d,activemil,/m/0fqfqc,1,0.943988,0.955207,0.152265,0.835797,-1,1,-1,-1,1
4086bb79e1153a0d,xclick,/m/09csl,1,0.814881,0.963435,0.081426,0.250856,-1,-1,-1,-1,1
4086bb79e1153a0d,activemil,/m/0dt3t,1,0.475564,0.699734,0.762443,0.978379,1,-1,0,-1,0
4086bb79e1153a0d,activemil,/m/01c648,1,0.596090,0.945014,0.548617,0.623528,1,0,1,1,-1
4086bb79e1153a0d,xclick,/m/03ldnb,1,0.872948,0.971581,0.208834,0.600814,0,1,0,-1,-1
4086bb79e1153a0d,xclick,/m/03ssj5,1,0.666833,0.827603,0.069208,0.126430,-1,0,1,1,1
40871627a592e144,xclick,/m/02y6n,1,0.960368,0.975201,0.004030,0.563061,0,0,1,1,1
40871627a592e144,xclick,/m/021sj1,1,0.091402,0.535328,0.703385,0.764745,0,-1,1,-1,1
40871627a592e144,activemil,/m/015x5n,1,0.942462,0.987032,0.675985,0.769294,1,1,-1,1,1
40871627a592e144,xclick,/m/01gllr,1,0.645001,0.680458,0.163507,0.418307,-1,1,-1,1,-1
40957c007d67d34f,xclick,/m/0bt_c3,1,0.173916,0.813850,0.528958,0.586726,-1,-1,0,-1,1
40957c007d67d34f,activemil,/m/01yx86,1,0.659071,0.965886,0.703196,0.823915,-1,-1,1,-1,0
40957c007d67d34f,freeform,/m/018p4k,1,0.900561,0.951228,0.331510,0.750111,-1,1,-1,-1,0
40957c007d67d34f,freeform,/m/073g6,1,0.772412,0.901369,0.177000,0.981363,1,-1,-1,0,1
40957c007d67d34f,freeform,/m/0c2jj,1,0.118556,0.360863,0.355340,0.663808,1,-1,-1,-1,-1
40957c007d67d34f,xclick,/m/057cc,1,0.255211,0.832411,0.434200,0.588718,-1,1,1,0,-1
40957c007d67d34f,freeform,/m/09ct_,1,0.012885,0.553066,0.228291,0.482122,-1,0,1,-1,0
40957c007d67d34f,activemil,/m/02wbtzl,1,0.598911,0.615941,0.904868,0.909536,-1,0,-1,1,-1
40957c007d67d34f,activemil,/m/0hg7b,1,0.527491,0.590122,0.964487,0.984127,0,-1,0,0,-1
409f37cebe50c61c,activemil,/m/018p4k,1,0.895680,0.930642,0.643834,0.681917,0,-1,1,1,1
40b4553551d927f1,xclick,/m/01lsmm,1,0.893037,0.940382,0.901200,0.924682,0,0,1,1,-1
40b4553551d927f1,xclick,/m/01s105,1,0.049692,0.607754,0.712889,0.901771,0,-1,-1,-1,1
40b4553551d927f1,xclick,/m/0k4j,1,0.203613,0.373962,0.801254,0.859087,0,1,0,0,1
40b4553551d927f1,activemil,/m/09728,1,0.765547,0.953553,0.705238,0.806511,0,0,0,-1,-1
40b4553551d927f1,activemil,/m/03qhv5,1,0.029499,0.630889,0.601339,0.619567,0,1,-1,0,1
40b4553551d927f1,freeform,/m/01dxs,1,0.616875,0.650734,0.624448,0.699212,1,1,-1,0,1
40b4553551d927f1,freeform,/m/06nwz,1,0.179713,0.577357,0.822801,0.913594,1,1,-1,0,0
40b4625a6d3fb68c,freeform,/m/02jfl0,1,0.997133,0.997685,0.223362,0.730417,1,-1,0,-1,1
40b4625a6d3fb68c,freeform,/m/03v5tg,1,0.586814,0.674717,0.782915,0.951637,1,0,1,1,0
40b4625a6d3fb68c,xclick,/m/020jm,1,0.182204,0.737873,0.333370,0.357096,0,1,0,0,0
40b4625a6d3fb68c,freeform,/m/044r5d,1,0.936533,0.946486,0.626759,0.672748,1,-1,1,0,1
40b4625a6d3fb68c,xclick,/m/02bm9n,1,0.231795,0.329961,0.025261,0.467507,0,-1,-1,1,1
40b4625a6d3fb68c,activemil,/m/02wmf,1,0.967366,0.997384,0.566762,0.933472,-1,-1,-1,0,0
40b4625a6d3fb68c,freeform,/m/01bl7v,1,0.456286,0.797214,0.701621,0.944338,0,-1,1,0,0
40b4625a6d3fb68c,xclick,/m/06__v,1,0.317794,0.326286,0.351237,0.475592,1,1,-1,0,1
40c362d6343c0bec,freeform,/m/020lf,1,0.184035,0.332545,0.450921,0.490419,0,1,-1,1,0
40c362d6343c0bec,activemil,/m/04kkgm,1,0.254509,0.551350,0.453531,0.590573,1,0,1,-1,-1
40c362d6343c0bec,xclick,/m/01xq0k1,1,0.740783,0.888348,0.499287,0.622662,-1,1,0,-1,1
40c362d6343c0bec,freeform,/m/0qmmr,1,0.201810,0.322186,0.304519,0.905872,0,1,0,1,-1
40c362d6343c0bec,xclick,/m/0dv5r,1,0.128948,0.416260,0.729296,0.736737,-1,0,0,1,0
40c362d6343c0bec,activemil,/m/0pcr,1,0.734063,0.982275,0.198084,0.833974,-1,0,1,1,-1
40c362d6343c0bec,xclick,/m/012w5l,1,0.062333,0.447838,0.373792,0.585314,1,-1,-1,-1,-1
40c362d6343c0bec,activemil,/m/0hg7b,1,0.192729,0.468482,0.668328,0.860099,0,1,0,1,-1
40c362d6343c0bec,freeform,/m/0283dt1,1,0.336967,0.476646,0.184492,0.624823,1,1,0,-1,0
40c362d6343c0bec,freeform,/m/02wv84t,1,0.440391,0.736339,0.208246,0.330225,1,1,-1,-1,-1
40c545312913c37d,activemil,/m/02tsc9,1,0.329660,0.489641,0.735229,0.800201,1,1,0,1,0
40c545312913c37d,freeform,/m/01n5jq,1,0.470184,0.587388,0.204186,0.285983,-1,0,-1,1,1
40c545312913c37d,freeform,/m/0fx9l,1,0.034103,0.925007,0.731750,0.916172,0,-1,-1,-1,0
40c545312913c37d,freeform,/m/0319l,1,0.968392,0.980187,0.430261,0.719059,-1,-1,0,0,-1
40c545312913c37d,xclick,/m/0h9mv,1,0.299520,0.527707,0.837868,0.952320,0,-1,1,1,0
40c545312913c37d,freeform,/m/035r7c,1,0.856586,0.945836,0.229337,0.564879,0,1,1,0,-1
40c92a994bc24c7d,freeform,/m/014j1m,1,0.007441,0.058822,0.695713,0.742408,0,0,-1,1,1
40c92a994bc24c7d,freeform,/m/01432t,1,0.124775,0.378494,0.175078,0.423426,-1,1,1,0,-1
40c92a994bc24c7d,activemil,/m/01bqk0,1,0.833548,0.870914,0.770960,0.867666,-1,1,1,0,0
40c92a994bc24c7d,freeform,/m/0c06p,1,0.852120,0.928584,0.917600,0.967734,-1,-1,0,0,-1
40c92a994bc24c7d,activemil,/m/01_bhs,1,0.573528,0.925540,0.071767,0.693349,-1,1,0,1,1
