ImageID,Source,LabelName,Condidence
3076a4174e1fb84c,crowdsource-verification,/m/018dz_,1
3076a4174e1fb84c,machine,/m/08nc0g,0
3076a4174e1fb84c,crowdsource-verification,/m/026nbpz,0
3076a4174e1fb84c,verification,/m/061qqs,0
3076a4174e1fb84c,crowdsource-verification,/m/025sn8d,1
3076a4174e1fb84c,crowdsource-verification,/m/0b6j_h,0
3076a4174e1fb84c,crowdsource-verification,/m/056hv8,1
308a2c261c810ed4,machine,/m/0c28bv,1
308a2c261c810ed4,crowdsource-verification,/m/0bshcc,0
308a2c261c810ed4,crowdsource-verification,/m/0hgs8s2,1
308a2c261c810ed4,verification,/m/047g7xd,0
308a2c261c810ed4,machine,/m/043rrh1,1
308a2c261c810ed4,crowdsource-verification,/m/0271kpq,0
3093d8b42eede574,machine,/m/076j5f,1
3093d8b42eede574,machine,/m/027yd3m,0
3093d8b42eede574,machine,/m/02wbm,0
3096ef09a5051c6f,machine,/m/025s2mp,0
3096ef09a5051c6f,machine,/m/01cp1t,1
3096ef09a5051c6f,crowdsource-verification,/m/02qs1mm,1
3096ef09a5051c6f,crowdsource-verification,/m/033xwr,0
3096ef09a5051c6f,verification,/m/02rt_3v,0
3096ef09a5051c6f,machine,/m/034vln,0
30a760c171c3aaba,machine,/m/0ghttwn,0
30a760c171c3aaba,machine,/m/078tz,1
30a760c171c3aaba,verification,/m/02s39d,1
30a760c171c3aaba,verification,/m/03nx2lq,1
30a760c171c3aaba,machine,/m/01v3_t,0
30a760c171c3aaba,crowdsource-verification,/m/03cqg90,1
30a760c171c3aaba,crowdsource-verification,/m/057_4d,1
30b3afc2e1f8e208,verification,/m/03tbl3,1
30b3afc2e1f8e208,crowdsource-verification,/m/03bxydg,0
30b3afc2e1f8e208,crowdsource-verification,/m/01p7py,1
30b3afc2e1f8e208,machine,/m/0dd7d,1
30c345bd15694c69,machine,/m/02w5z2,0
30c345bd15694c69,crowdsource-verification,/m/0g8wqj,1
30c96aaf214353c6,crowdsource-verification,/m/0b77kz3,0
30c96aaf214353c6,machine,/m/02682bk,1
30c96aaf214353c6,crowdsource-verification,/m/029r6z,0
30c96aaf214353c6,crowdsource-verification,/m/026d34t,1
30c96aaf214353c6,verification,/m/0f875y,1
30c96aaf214353c6,crowdsource-verification,/m/0h8mjdy,0
30c96aaf214353c6,verification,/m/02np4,1
30c96aaf214353c6,crowdsource-verification,/m/023_rh,1
30c96aaf214353c6,crowdsource-verification,/m/05lvkd,0
30ccad9f8f2ee28a,verification,/m/0c2m_,1
30ccad9f8f2ee28a,machine,/m/02q8hl7,0
30ccad9f8f2ee28a,crowdsource-verification,/m/03m49q8,0
30ccad9f8f2ee28a,crowdsource-verification,/m/05czxw,1
30ccad9f8f2ee28a,machine,/m/03hfn0,0
30ccad9f8f2ee28a,crowdsource-verification,/m/02ps296,1
30ccad9f8f2ee28a,machine,/m/06yrp2,1
30d472bbc4e70776,crowdsource-verification,/m/01bsxb,1
30d472bbc4e70776,machine,/m/02qhy8p,1
30d472bbc4e70776,crowdsource-verification,/m/0q9n3,0
30d472bbc4e70776,crowdsource-verification,/m/018skx,1
30d472bbc4e70776,machine,/m/0l14tg,1
30d472bbc4e70776,verification,/m/090lf7,1
30d472bbc4e70776,machine,/m/01s3jq,0
30d472bbc4e70776,machine,/m/02rzsd7,1
30d472bbc4e70776,verification,/m/0b6fq40,1
30d5e927e4992120,crowdsource-verification,/m/04_bbx,0
30d5e927e4992120,crowdsource-verification,/m/01_dw7,1
30d5e927e4992120,crowdsource-verification,/m/046dlr,1
30d5e927e4992120,verification,/m/025v9_n,1
30d5e927e4992120,verification,/m/05f5n64,1
30e8e9b14fc0eefc,crowdsource-verification,/m/0b74tkh,0
30e8e9b14fc0eefc,verification,/m/0h8my4v,1
30e8e9b14fc0eefc,crowdsource-verification,/m/08tf58,1
30e8e9b14fc0eefc,machine,/m/03yld6,1
30e8e9b14fc0eefc,machine,/m/09hl7m,1
30e8e9b14fc0eefc,machine,/m/034xzm,1
30eddfd3b80e3b13,crowdsource-verification,/m/014jg3,0
30eddfd3b80e3b13,verification,/m/0bvv45,0
30f0d8a191207dca,verification,/m/01qrmr,1
30f0d8a191207dca,verification,/m/02tdq,0
30f97de5423922dc,machine,/m/057zq0,0
30f97de5423922dc,machine,/m/0b9c0,1
30f97de5423922dc,machine,/m/061zz4,0
30feecc8c2f54d35,verification,/m/01l66y,1
40016be2e783539a,machine,/m/05fc9y1,0
4001ad968b20637b,machine,/m/03cl2zk,1
4001ad968b20637b,verification,/m/02b_2h,1
4001ad968b20637b,verification,/m/0c37z,1
4001ad968b20637b,verification,/m/0bmjtsc,0
4001ad968b20637b,machine,/m/0h8p66t,0
4001ad968b20637b,machine,/m/012z2g,0
4001ad968b20637b,crowdsource-verification,/m/027sy7,0
4001ad968b20637b,crowdsource-verification,/m/0243gp,1
4001ad968b20637b,machine,/m/062dl2,0
4001ad968b20637b,crowdsource-verification,/m/01n_qj,0
400e65ec8c3a1844,machine,/m/01btfg,0
400e65ec8c3a1844,verification,/m/04jw9m,0
400e65ec8c3a1844,machine,/m/09p6gr,0
400e65ec8c3a1844,verification,/m/05v6wv,1
400e65ec8c3a1844,machine,/m/07kff6l,0
400e65ec8c3a1844,machine,/m/01z7bj,1
400e65ec8c3a1844,verification,/m/03npqws,1
400e65ec8c3a1844,crowdsource-verification,/m/0bbfjb,1
40121147c948f3b7,verification,/m/06nwz,1
40121147c948f3b7,verification,/m/04n4dpy,0
40121147c948f3b7,verification,/m/06zgc,1
40121147c948f3b7,machine,/m/06npx,1
40121147c948f3b7,verification,/m/05t252,1
40121147c948f3b7,verification,/m/0cxblz,1
40121147c948f3b7,crowdsource-verification,/m/03ryg4,0
40121147c948f3b7,verification,/m/03chpwm,0
40121147c948f3b7,crowdsource-verification,/m/080jf8,0
40121147c948f3b7,verification,/m/044ztw,1
4017b89f9378d0be,crowdsource-verification,/m/0dbrl,0
402b1c2f3ebf908f,verification,/m/048mgd,1
402b1c2f3ebf908f,machine,/m/027ggs,1
402b1c2f3ebf908f,machine,/m/04h8h,1
402b1c2f3ebf908f,verification,/m/039jl6,0
40329f1280027ddf,machine,/m/0215pz,1
40329f1280027ddf,verification,/m/0fk2v,1
40329f1280027ddf,crowdsource-verification,/m/03c798,1
40329f1280027ddf,crowdsource-verification,/m/07kp54,0
4037de1f584ded63,machine,/m/070jy9,1
4037de1f584ded63,verification,/m/03m459c,0
4037de1f584ded63,machine,/m/064kmzt,1
4037de1f584ded63,machine,/m/0h56lrs,0
4037de1f584ded63,verification,/m/0ddm59,0
4037de1f584ded63,verification,/m/0cb8kk,0
4037de1f584ded63,crowdsource-verification,/m/05msxkq,1
4037de1f584ded63,machine,/m/06jc28,1
4045d8c11e5d1256,machine,/m/0g5rn36,0
4045d8c11e5d1256,crowdsource-verification,/m/0263mjj,1
4045d8c11e5d1256,machine,/m/0c_dxm,1
4045d8c11e5d1256,machine,/m/02prwx,0
4045d8c11e5d1256,verification,/m/026dp1h,0
4045d8c11e5d1256,machine,/m/01g2vp,0
4045d8c11e5d1256,crowdsource-verification,/m/02xcm6,1
4045d8c11e5d1256,verification,/m/047fg94,1
4045d8c11e5d1256,machine,/m/014jrm,0
4045d8c11e5d1256,crowdsource-verification,/m/08pmt0,0
4047320f80c66c98,crowdsource-verification,/m/02yybg,0
4047320f80c66c98,verification,/m/0cslr3,0
4047320f80c66c98,machine,/m/032xq9,1
4047320f80c66c98,machine,/m/04ffcj,1
4047320f80c66c98,machine,/m/03wfld,1
4047320f80c66c98,machine,/m/025vd_8,1
4047320f80c66c98,crowdsource-verification,/m/0h64tv6,1
4047320f80c66c98,verification,/m/03d2wd,0
4071cb54c468047e,machine,/m/096xlh,0
4071cb54c468047e,crowdsource-verification,/m/037n9q,0
4071cb54c468047e,verification,/m/0867fw,1
4071cb54c468047e,verification,/m/051lk3,0
407e2b9e05284799,verification,/m/07bjf,1
407e2b9e05284799,verification,/m/0287vkj,1
407e2b9e05284799,crowdsource-verification,/m/05z8_k,1
4086bb79e1153a0d,verification,/m/0b75wg4,0
4086bb79e1153a0d,crowdsource-verification,/m/0dcp0,1
4086bb79e1153a0d,machine,/m/03cspb9,0
4086bb79e1153a0d,crowdsource-verification,/m/0fqd9j,0
4086bb79e1153a0d,crowdsource-verification,/m/07cydr,1
4086bb79e1153a0d,crowdsource-verification,/m/0hr9x_q,0
4086bb79e1153a0d,crowdsource-verification,/m/03bm6,0
4086bb79e1153a0d,machine,/m/026nr99,0
40871627a592e144,crowdsource-verification,/m/02qdwbp,1
40871627a592e144,crowdsource-verification,/m/01bvgh,0
40957c007d67d34f,machine,/m/01rx53,1
40957c007d67d34f,verification,/m/0dwxr,1
40957c007d67d34f,machine,/m/0263yhl,0
40957c007d67d34f,verification,/m/0272tvq,1
40957c007d67d34f,verification,/m/0gdtzb,0
40957c007d67d34f,verification,/m/03m6511,1
40957c007d67d34f,machine,/m/02b7cp,1
40957c007d67d34f,verification,/m/0c8xtx,0
409f37cebe50c61c,verification,/m/06jc28,0
409f37cebe50c61c,machine,/m/0d9_3,0
409f37cebe50c61c,machine,/m/04983s,1
409f37cebe50c61c,machine,/m/0jtsh,1
40aaf69e0f5c7034,verification,/m/0m150,0
40aaf69e0f5c7034,verification,/m/05n775,0
40aaf69e0f5c7034,crowdsource-verification,/m/0dpx6y,1
40aaf69e0f5c7034,crowdsource-verification,/m/026_pgm,0
40aaf69e0f5c7034,machine,/m/04lzsr,1
40ac515207be4472,machine,/m/0h8lk_j,1
40ac515207be4472,crowdsource-verification,/m/0n1h,1
40ac515207be4472,verification,/m/02vs2hh,1
40ac515207be4472,verification,/m/09k76,1
40b4553551d927f1,verification,/m/0l14j_,0
40b4553551d927f1,crowdsource-verification,/m/05y05k,1
40b4553551d927f1,machine,/m/06bgd4,1
40b4553551d927f1,machine,/m/01gfp,1
40b4625a6d3fb68c,machine,/m/02h66dr,1
40b4625a6d3fb68c,crowdsource-verification,/m/0b6h08_,1
40b4625a6d3fb68c,machine,/m/018dlt,1
40b4625a6d3fb68c,crowdsource-verification,/m/01p29g,1
40b4625a6d3fb68c,machine,/m/026m99h,1
40b4625a6d3fb68c,machine,/m/03p616,1
40b4625a6d3fb68c,crowdsource-verification,/m/0jc_p,1
40b4625a6d3fb68c,crowdsource-verification,/m/03yfyt,1
40b76db92de8b793,verification,/m/02z1vvv,1
40c362d6343c0bec,crowdsource-verification,/m/03blhc,1
40c362d6343c0bec,crowdsource-verification,/m/025txf1,0
40c362d6343c0bec,verification,/m/035y9b,0
40c362d6343c0bec,verification,/m/03f7_0,1
40c362d6343c0bec,machine,/m/0kmc0hd,0
40c545312913c37d,verification,/m/0gcjz1,0
40c545312913c37d,machine,/m/0swv4,0
40c545312913c37d,verification,/m/0283szz,1
40c545312913c37d,machine,/m/02h664g,1
40c545312913c37d,machine,/m/025lt1,1
40c545312913c37d,crowdsource-verification,/m/04gq6b2,1
40c545312913c37d,machine,/m/04cvjcd,0
40c545312913c37d,machine,/m/02pw6ts,0
40c545312913c37d,verification,/m/04k1m8,1
40c92a994bc24c7d,crowdsource-verification,/m/03psdn,0
40c92a994bc24c7d,verification,/m/08yl9j,1
40c9e03a0243632c,verification,/m/02pwwkd,1
40c9e03a0243632c,machine,/m/031cl3,1
40c9e03a0243632c,machine,/m/0h8lv3m,1
40c9e03a0243632c,verification,/m/06zts5l,1
40c9e03a0243632c,machine,/m/06gh9k,0
40c9e03a0243632c,crowdsource-verification,/m/094jdr,1
40c9e03a0243632c,verification,/m/0fgkh,0
40c9e03a0243632c,machine,/m/0bhbtb5,1
40c9e03a0243632c,crowdsource-verification,/m/02nv2q,0
40da5e10aeb7db5d,crowdsource-verification,/m/0j43h1d,1
40da5e10aeb7db5d,machine,/m/02w1q03,0
40da5e10aeb7db5d,crowdsource-verification,/m/02zn3,0
40dbb3406ed0f606,verification,/m/03fydf,0
40dbb3406ed0f606,verification,/m/02dlh2,1
40dbb3406ed0f606,machine,/m/019frm,0
40dbb3406ed0f606,crowdsource-verification,/m/02h3n8,0
40dbb3406ed0f606,machine,/m/0gccln,0
40dbb3406ed0f606,crowdsource-verification,/m/027k0sb,0
40dbb3406ed0f606,verification,/m/01hykb,1
40dbb3406ed0f606,machine,/m/01qnhf,0
40dbb3406ed0f606,verification,/m/04y8503,1
40dbb3406ed0f606,crowdsource-verification,/m/03f35r,0
40e933ed184fab61,machine,/m/03qtgn,1
40e933ed184fab61,machine,/m/0g88bf,0
40e933ed184fab61,crowdsource-verification,/m/02h6653,0
40e933ed184fab61,verification,/m/03w43x,1
40e933ed184fab61,verification,/m/0bp_2p,1
40e933ed184fab61,verification,/m/03ydd_,1
40e933ed184fab61,verification,/m/07tyfn,0
40e933ed184fab61,machine,/m/07sc0px,0
40e933ed184fab61,crowdsource-verification,/m/05454g,1
40e933ed184fab61,verification,/m/0158vt,0
40ed0a44d7b516f8,verification,/m/0d6fv7,1
40ed0a44d7b516f8,crowdsource-verification,/m/033k26,1
40ed0a44d7b516f8,verification,/m/02mfyn,0
40ed0a44d7b516f8,crowdsource-verification,/m/07cymt,1
40ed0a44d7b516f8,machine,/m/0h5x4j3,0
40ed0a44d7b516f8,verification,/m/0h8p66t,0
40ed0a44d7b516f8,crowdsource-verification,/m/0fsbk0,1
40ed0a44d7b516f8,crowdsource-verification,/m/0dmnj2,0
40ed0a44d7b516f8,crowdsource-verification,/m/02ys63,0
50006d1e18a7e8da,machine,/m/02pqcrl,0
50006d1e18a7e8da,machine,/m/012qyb,0
50006d1e18a7e8da,crowdsource-verification,/m/026p3yg,0
50006d1e18a7e8da,machine,/m/0h8lkj8,1
50006d1e18a7e8da,crowdsource-verification,/m/0dr47,1
50006d1e18a7e8da,verification,/m/02zh30,0
50006d1e18a7e8da,verification,/m/0bzh1z,1
50006d1e18a7e8da,machine,/m/02wfc4,1
50006d1e18a7e8da,crowdsource-verification,/m/047md3,0
50171f8cab230e79,machine,/m/0c_jw,0
50171f8cab230e79,machine,/m/01sp5k,1
50171f8cab230e79,crowdsource-verification,/m/01j04m,0
50171f8cab230e79,verification,/m/05lvkd,1
50181e73c8ffc0f6,crowdsource-verification,/m/0h8jpfy,0
50181e73c8ffc0f6,crowdsource-verification,/m/01qd72,1
50181e73c8ffc0f6,verification,/m/09wzt,1
50181e73c8ffc0f6,machine,/m/01_403,0
50181e73c8ffc0f6,machine,/m/019ctw,0
50181e73c8ffc0f6,machine,/m/0nb7ylv,1
50181e73c8ffc0f6,machine,/m/04glcg,1
50181e73c8ffc0f6,verification,/m/0522n8,1
50181e73c8ffc0f6,verification,/m/04zy6k1,1
50362a479893a3f3,verification,/m/01yw7r,1
50362a479893a3f3,verification,/m/0h5wslk,1
50362a479893a3f3,machine,/m/025tjmx,0
50362a479893a3f3,verification,/m/0c02gc9,1
50362a479893a3f3,verification,/m/01vqnr,1
503e07c1d27e173c,verification,/m/01y2w,1
503e07c1d27e173c,crowdsource-verification,/m/0bh8wvq,1
503e07c1d27e173c,crowdsource-verification,/m/04y7xr,0
503e07c1d27e173c,crowdsource-verification,/m/03w997z,1
503e07c1d27e173c,verification,/m/02mgm6,0
503f5d2ae0c30c58,verification,/m/03dm3w,0
503f5d2ae0c30c58,verification,/m/0508p,1
503f5d2ae0c30c58,verification,/m/0g0vx,0
503f5d2ae0c30c58,crowdsource-verification,/m/0btjl7,1
5043de9766e16e78,machine,/m/0g6b5,0
5043de9766e16e78,machine,/m/06ztvkx,1
5043de9766e16e78,machine,/m/0466sfx,0
5043de9766e16e78,machine,/m/020tcq,0
5043de9766e16e78,verification,/m/0268t21,1
5043de9766e16e78,crowdsource-verification,/m/02h7926,1
5043de9766e16e78,verification,/m/0dr0h,1
5043de9766e16e78,verification,/m/027542b,0
5043de9766e16e78,crowdsource-verification,/m/083ydh,0
5043de9766e16e78,crowdsource-verification,/m/04xmxz,0
50501f845783e974,machine,/m/043fnn,0
50501f845783e974,verification,/m/07cymt,1
50501f845783e974,crowdsource-verification,/m/04zx3q1,0
50501f845783e974,crowdsource-verification,/m/02qllrh,0
50501f845783e974,verification,/m/0gf63c,1
50501f845783e974,verification,/m/01hj56,1
505568bd0ecffd33,machine,/m/018kww,0
505fa5921f93e4ac,crowdsource-verification,/m/025lt1,1
505fa5921f93e4ac,verification,/m/05vtv3,0
505fa5921f93e4ac,machine,/m/0h8lp0t,0
505fa5921f93e4ac,verification,/m/09gwx,0
505fa5921f93e4ac,crowdsource-verification,/m/025ctx,1
5061f4a335d2ac43,machine,/m/03nm_l,1
5061f4a335d2ac43,verification,/m/050_kvm,0
5061f4a335d2ac43,machine,/m/07rx6b,1
5061f4a335d2ac43,verification,/m/01v1ft,1
5068e67ce97b88f6,machine,/m/02p30vv,0
5068e67ce97b88f6,crowdsource-verification,/m/04syw,0
5068e67ce97b88f6,verification,/m/02c66t,1
5068e67ce97b88f6,machine,/m/06x661,0
506d0a1ccca2a4af,machine,/m/0d_94,1
506d0a1ccca2a4af,crowdsource-verification,/m/01w5q5,1
506d0a1ccca2a4af,machine,/m/026071,0
506d0a1ccca2a4af,machine,/m/02z1w6j,1
506d0a1ccca2a4af,crowdsource-verification,/m/09_1qp,0
506d0a1ccca2a4af,machine,/m/01xns6,1
506d0a1ccca2a4af,crowdsource-verification,/m/01sm_p,1
506d0a1ccca2a4af,machine,/m/0gk49c,0
5070351f85d75055,verification,/m/026fm63,1
5070351f85d75055,machine,/m/06w5tb5,0
5070351f85d75055,machine,/m/09141t,1
5070351f85d75055,crowdsource-verification,/m/0cnxd3_,1
5070351f85d75055,crowdsource-verification,/m/03qjy4s,0
5070351f85d75055,machine,/m/05w5k3,1
5070351f85d75055,verification,/m/02c7x1,0
50787019d644105a,machine,/m/030qwx,0
50787019d644105a,crowdsource-verification,/m/063h8c,0
50787019d644105a,machine,/m/04vdvm,0
50787019d644105a,crowdsource-verification,/m/02v32z,1
50787019d644105a,machine,/m/0fr_mv,1
50787019d644105a,verification,/m/05xhgh,0
50787019d644105a,machine,/m/030610,1
50787019d644105a,verification,/m/02x2x7h,1
50787019d644105a,machine,/m/026xlyl,0
50787019d644105a,machine,/m/06wtmd,1
507a5b0d54b370cd,crowdsource-verification,/m/03cq_p,0
507a5b0d54b370cd,machine,/m/035lqv,0
507a5b0d54b370cd,verification,/m/0p57p,0
507a5b0d54b370cd,machine,/m/018xm,0
507a5b0d54b370cd,crowdsource-verification,/m/01q971,0
507a5b0d54b370cd,verification,/m/01mr6j,0
507a5b0d54b370cd,verification,/m/08g852,0
507a5b0d54b370cd,verification,/m/02qm2x,1
507a5b0d54b370cd,crowdsource-verification,/m/0488wh,0
507a970d9eadc198,verification,/m/02j091,0
507a970d9eadc198,verification,/m/092_zv,0
507a970d9eadc198,verification,/m/01xs3r,0
507a970d9eadc198,verification,/m/09kkkg,1
507a970d9eadc198,machine,/m/01y3hg,0
507a970d9eadc198,crowdsource-verification,/m/0ggjh31,0
507a970d9eadc198,crowdsource-verification,/m/07rh8f,1
507a970d9eadc198,crowdsource-verification,/m/08d4mp,0
508a8d0f7d8ee7f9,machine,/m/0812yk,0
5097cf5ed31ebef8,crowdsource-verification,/m/039t96,1
5097cf5ed31ebef8,crowdsource-verification,/m/09cjl,1
5097cf5ed31ebef8,verification,/m/04rd7l,1
5097cf5ed31ebef8,verification,/m/07c3gq,0
5097cf5ed31ebef8,machine,/m/01d1dj,0
5097cf5ed31ebef8,crowdsource-verification,/m/03bxgn4,0
5097cf5ed31ebef8,machine,/m/04f6yjq,1
5097cf5ed31ebef8,verification,/m/01s6l_,0
5097cf5ed31ebef8,machine,/m/0353h4,0
509a7850b7d5de70,verification,/m/073g6,0
509a7850b7d5de70,verification,/m/076xbc,1
509a7850b7d5de70,crowdsource-verification,/m/04ljt3,0
50a0ac62e1379736,crowdsource-verification,/m/03n9vx,1
50a0ac62e1379736,verification,/m/04bsrn,0
50a0ac62e1379736,crowdsource-verification,/m/019600,1
50a0ac62e1379736,verification,/m/06zdd5,1
50a0ac62e1379736,verification,/m/03d1sfl,1
50a0ac62e1379736,crowdsource-verification,/m/03h71r,1
50a928d9a8706fd4,machine,/m/08nsjh,1
50a928d9a8706fd4,verification,/m/0521tzq,0
50a928d9a8706fd4,machine,/m/0358nz,0
50a928d9a8706fd4,verification,/m/05t4bb,1
50a928d9a8706fd4,crowdsource-verification,/m/0lz27,1
50a928d9a8706fd4,verification,/m/0gkxy13,1
50b3db799957f98d,verification,/m/05p368,0
50b3db799957f98d,verification,/m/03j9fd,1
50b3db799957f98d,crowdsource-verification,/m/01xnny,1
50b3db799957f98d,crowdsource-verification,/m/059_52,0
50b3db799957f98d,verification,/m/053thd5,1
50bb3c5ad4a86521,crowdsource-verification,/m/01y8r2,1
50bb3c5ad4a86521,crowdsource-verification,/m/014yck,1
50bb3c5ad4a86521,verification,/m/04vyx3,0
50bb3c5ad4a86521,verification,/m/0bf_g3,1
50c44fdefddaa390,machine,/m/0337b,1
50c44fdefddaa390,verification,/m/0zlm,0
50c44fdefddaa390,crowdsource-verification,/m/09gcj8x,1
50cd65e10a6c3177,crowdsource-verification,/m/0fszt,1
50cd65e10a6c3177,crowdsource-verification,/m/01bl7v,1
50cd65e10a6c3177,machine,/m/015h7g,0
50cd65e10a6c3177,machine,/m/025wq_z,0
50cd65e10a6c3177,verification,/m/03jbx5,0
50cd65e10a6c3177,crowdsource-verification,/m/026blk,0
50d1854e2cac8494,machine,/m/06wt5,1
50d1854e2cac8494,machine,/m/0dzb2,1
50d1854e2cac8494,verification,/m/044b96,1
50d1854e2cac8494,verification,/m/02_r9g,1
50d1854e2cac8494,verification,/m/018gxk,1
50d253078997e903,verification,/m/06dksw,1
50e9644113135885,machine,/m/092hlb,1
50e9644113135885,crowdsource-verification,/m/08qp0b,1
50e9644113135885,crowdsource-verification,/m/05_5q1n,1
50fce867c1a0dc26,machine,/m/09g9qz9,0
50fce867c1a0dc26,crowdsource-verification,/m/027dwg0,0
50fce867c1a0dc26,verification,/m/032nb1,0
50fce867c1a0dc26,machine,/m/05cchl,1
50fce867c1a0dc26,machine,/m/01qj63,0
50fce867c1a0dc26,verification,/m/04xt2k,1
600dfa1f96e8b7d1,crowdsource-verification,/m/0bqsk,1
600dfa1f96e8b7d1,verification,/m/019_nn,0
6031e252229a7caa,crowdsource-verification,/m/083qqcx,0
6031e252229a7caa,verification,/m/06rk9l,1
6031e252229a7caa,crowdsource-verification,/m/03fyrh,1
6031e252229a7caa,machine,/m/02pgspm,0
6034c66e2e75074f,machine,/m/06m3_9,0
6034c66e2e75074f,crowdsource-verification,/m/03m2vb,1
6034c66e2e75074f,crowdsource-verification,/m/05pf4,0
6034c66e2e75074f,verification,/m/0q40d,1
6034c66e2e75074f,verification,/m/02fh7f,1
6034c66e2e75074f,crowdsource-verification,/m/0h5fb,0
6034c66e2e75074f,verification,/m/0d48gp,0
6034c66e2e75074f,crowdsource-verification,/m/01dhjg,1
6034c66e2e75074f,verification,/m/0100nhbf,0
6034c66e2e75074f,machine,/m/061q77,1
60483b4ef217bdcd,machine,/m/0gth6,0
60483b4ef217bdcd,verification,/m/02bjjj,0
60483b4ef217bdcd,machine,/m/0f35w,1
60483b4ef217bdcd,verification,/m/070k08,0
60483b4ef217bdcd,crowdsource-verification,/m/0f115,1
60483b4ef217bdcd,crowdsource-verification,/m/019bfk,0
60483b4ef217bdcd,machine,/m/02lwdz,0
60483b4ef217bdcd,crowdsource-verification,/m/0h8n27j,1
604af961bfba7b7e,verification,/m/0wypgv4,1
604af961bfba7b7e,crowdsource-verification,/m/084_y8,0
604af961bfba7b7e,machine,/m/056qz,0
605123b46de4db16,verification,/m/0qnq,1
605123b46de4db16,machine,/m/0412fw4,1
605123b46de4db16,machine,/m/06x1h8,0
605123b46de4db16,crowdsource-verification,/m/0410vsl,1
605123b46de4db16,verification,/m/01x_c,1
605123b46de4db16,verification,/m/04jdp4p,0
605123b46de4db16,machine,/m/04lfsxz,1
605123b46de4db16,machine,/m/03h11cj,0
60555a5224e84176,crowdsource-verification,/m/02w0815,1
605a6445ec154c95,machine,/m/074xb4,0
6066e18093b8f8cf,verification,/m/09crqz,0
6066e18093b8f8cf,machine,/m/02jf28,1
6066e18093b8f8cf,machine,/m/01ssh5,1
6066e18093b8f8cf,verification,/m/047nbwv,1
6066e18093b8f8cf,verification,/m/076xc1,0
60686fb82431bfdf,verification,/m/086mnl,1
60686fb82431bfdf,crowdsource-verification,/m/06wwlh,1
60686fb82431bfdf,verification,/m/0fr81,0
60686fb82431bfdf,crowdsource-verification,/m/0dfw4h,1
60686fb82431bfdf,verification,/m/06x9hk,0
60686fb82431bfdf,verification,/m/078_m9,0
60686fb82431bfdf,machine,/m/074hmn,0
60686fb82431bfdf,crowdsource-verification,/m/0hgs8s2,0
60763efdcf8c0587,machine,/m/0335gd,1
60763efdcf8c0587,machine,/m/0ckmp,0
60763efdcf8c0587,machine,/m/064j2b,0
60763efdcf8c0587,crowdsource-verification,/m/098192,0
60763efdcf8c0587,crowdsource-verification,/m/0219x_,1
60763efdcf8c0587,crowdsource-verification,/m/04q347y,1
607ab0834173d914,verification,/m/01cgz,0
607ab0834173d914,crowdsource-verification,/m/04_pyh,1
60817c661f6e270d,machine,/m/03c6fxw,1
60817c661f6e270d,machine,/m/01rvvg,1
60817c661f6e270d,crowdsource-verification,/m/04mx2gy,1
60817c661f6e270d,verification,/m/07k1x,0
60817c661f6e270d,verification,/m/01rfps,0
60817c661f6e270d,machine,/m/0f9bbq,0
60817c661f6e270d,verification,/m/09dj50,0
609e49592397c30f,machine,/m/06n1w0,0
609e49592397c30f,verification,/m/07ty4k,1
609e49592397c30f,machine,/m/0760k0,0
609e49592397c30f,verification,/m/0911jt,0
60a0264cff2f4416,verification,/m/03y3pl,0
60a0264cff2f4416,verification,/m/02zhn7,0
60a0264cff2f4416,verification,/m/025s07l,1
60a0264cff2f4416,crowdsource-verification,/m/07xgrh,0
60a0264cff2f4416,crowdsource-verification,/m/0j72pxm,1
60a0264cff2f4416,crowdsource-verification,/m/0262v58,0
60a0264cff2f4416,machine,/m/097bhm,0
60a479c87d8517eb,crowdsource-verification,/m/0kg60,0
60a479c87d8517eb,machine,/m/02c6fb,1
60a479c87d8517eb,machine,/m/055dk5,0
60a479c87d8517eb,verification,/m/0g5qb5_,0
60a479c87d8517eb,verification,/m/0df80,0
60a4f9f051340cc2,machine,/m/019f1p,1
60a4f9f051340cc2,verification,/m/07gcy,0
60a4f9f051340cc2,crowdsource-verification,/m/026m5xt,1
60a4f9f051340cc2,crowdsource-verification,/m/0385k,1
60a4f9f051340cc2,machine,/m/0ccs93,0
60a773a859c6ed2a,crowdsource-verification,/m/05676x,0
60a773a859c6ed2a,machine,/m/03w96sg,1
60ab8f82af0aca4b,crowdsource-verification,/m/0csrs,1
60ab8f82af0aca4b,crowdsource-verification,/m/087n88,1
60ab8f82af0aca4b,machine,/m/04rmv,1
60b0c42870753970,verification,/m/07605,0
60b0c42870753970,machine,/m/01vpx5,1
60b0c42870753970,machine,/m/04k84,1
60b0c42870753970,crowdsource-verification,/m/03ct2_8,0
60b0c42870753970,machine,/m/028bd4w,0
60b0c42870753970,crowdsource-verification,/m/0f0wvs,1
60b169e161837078,machine,/m/01_xs,1
60b169e161837078,machine,/m/01p2_y,0
60b169e161837078,machine,/m/03c59l,0
60b169e161837078,machine,/m/03wwy2,0
60b169e161837078,crowdsource-verification,/m/025nsg,0
60b169e161837078,machine,/m/0cd4d,1
60b169e161837078,crowdsource-verification,/m/0h8n7qc,0
60b169e161837078,machine,/m/0fcgqx,1
60b169e161837078,machine,/m/04m_t,0
60b169e161837078,verification,/m/07964,0
60bd7c4b5c3337b3,crowdsource-verification,/m/0740x7,1
